timestamp,ax,ay,az
0.88,0.03422735529643419,0.2738188423714735,9.796309057881427
0.9,0.0404508497187475,0.32360679774998,9.79824429495415
0.92,-0.024087683705085683,-0.19270146964068546,9.800364926517966
0.94,-0.046488824294412825,-0.3719105943553026,9.802637508946306
0.96,0.012434494358242197,0.09947595486593758,9.805026202256704
0.98,0.04960573506572395,0.3968458805257916,9.807493335328715
1.0,3.184700658419707e-16,2.5477605267357655e-15,9.81
1.02,-0.04960573506572387,-0.39684588052579095,9.812506664671286
1.04,-0.012434494358242813,-0.0994759548659425,9.814973797743297
1.06,0.04648882429441259,0.3719105943553007,9.817362491053695
1.08,0.024087683705085617,0.19270146964068494,9.819635073482035
1.1,-0.040450849718747545,-0.32360679774998036,9.82175570504585
1.12,-0.034227355296434656,-0.27381884237147724,9.823690942118574
1.14,0.0318711994874338,0.2549695958994704,9.825410264855517
1.16,0.04221639627510117,0.33773117020080934,9.82688655851004
1.18,-0.02128896457825305,-0.1703117166260244,9.828096541049321
1.2,-0.047552825814757844,-0.38042260651806276,9.829021130325904
1.22,0.009369065729285836,0.07495252583428669,9.829645745014574
1.24,0.049901336421413596,0.39921069137130877,9.829960534568565
1.26,0.0031395259764658285,0.02511620781172663,9.829960534568565
1.28,-0.049114362536434426,-0.3929149002914754,9.829645745014574
1.3,-0.015450849718747293,-0.12360679774997835,9.829021130325904
1.32,0.045241352623300764,0.3619308209864061,9.828096541049321
1.34,0.026791339748950156,0.21433071799160125,9.82688655851004
1.36,-0.0385256621387893,-0.3082052971103144,9.825410264855517
1.38,-0.03644843137107116,-0.2915874509685693,9.823690942118574
1.4,0.02938926261462307,0.23511410091698456,9.82175570504585
1.42,0.04381533400219348,0.35052267201754783,9.819635073482035
1.44,-0.018406227634233448,-0.14724982107386758,9.817362491053695
1.46,-0.04842915805643165,-0.3874332644514532,9.814973797743297
1.48,0.00626666167821497,0.05013329342571976,9.812506664671286
1.5,0.05,0.4,9.81
1.52,0.006266661678215918,0.050133293425727345,9.807493335328715
1.54,-0.048429158056431415,-0.3874332644514513,9.805026202256704
1.56,-0.018406227634234336,-0.1472498210738747,9.802637508946306
1.58,0.043815334002193014,0.3505226720175441,9.800364926517966
1.6,0.02938926261462384,0.23511410091699073,9.79824429495415
1.62,-0.036448431371070504,-0.29158745096856403,9.796309057881427
1.64,-0.038525662138789905,-0.30820529711031924,9.794589735144484
1.66,0.02679133974894935,0.2143307179915948,9.793113441489961
1.68,0.04524135262330117,0.3619308209864094,9.79190345895068
1.7,-0.015450849718746384,-0.12360679774997108,9.790978869674097
1.72,-0.049114362536434614,-0.3929149002914769,9.790354254985427
1.74,0.003139525976464875,0.025116207811719,9.790039465431436
1.76,0.049901336421413534,0.39921069137130827,9.790039465431436
1.78,0.009369065729286077,0.07495252583428862,9.790354254985427
1.8,-0.047552825814757546,-0.38042260651806037,9.790978869674097
1.82,-0.021288964578254556,-0.17031171662603645,9.79190345895068
1.84,0.042216396275100654,0.33773117020080523,9.793113441489961
1.86,0.03187119948743509,0.2549695958994807,9.794589735144484
1.88,-0.03422735529643344,-0.27381884237146753,9.796309057881427
1.9,-0.04045084971874768,-0.32360679774998147,9.79824429495415
1.92,0.02408768370508478,0.19270146964067825,9.800364926517966
1.94,0.04648882429441268,0.37191059435530144,9.802637508946306
1.96,-0.012434494358241888,-0.0994759548659351,9.805026202256704
1.98,-0.049605735065723904,-0.39684588052579123,9.807493335328715
2.0,-6.369401316839414e-16,-5.095521053471531e-15,9.81
2.02,0.049605735065723744,0.39684588052578995,9.812506664671286
2.04,0.012434494358243122,0.09947595486594497,9.814973797743297
2.06,-0.04648882429441221,-0.37191059435529766,9.817362491053695
2.08,-0.024087683705085898,-0.19270146964068718,9.819635073482035
2.1,0.040450849718746934,0.32360679774997547,9.82175570504585
2.12,0.034227355296434364,0.2738188423714749,9.823690942118574
2.14,-0.0318711994874341,-0.2549695958994728,9.825410264855517
2.16,-0.04221639627510058,-0.3377311702008046,9.82688655851004
2.18,0.021288964578253404,0.17031171662602723,9.828096541049321
2.2,0.047552825814757504,0.38042260651806004,9.829021130325904
2.22,-0.009369065729286223,-0.07495252583428978,9.829645745014574
2.24,-0.04990133642141362,-0.39921069137130893,9.829960534568565
2.26,-0.0031395259764668555,-0.025116207811734844,9.829960534568565
2.28,0.04911436253643411,0.39291490029147286,9.829645745014574
2.3,0.015450849718748272,0.12360679774998617,9.829021130325904
2.32,-0.04524135262330033,-0.3619308209864026,9.828096541049321
2.34,-0.026791339748950423,-0.2143307179916034,9.82688655851004
2.36,0.03852566213878864,0.30820529711030914,9.825410264855517
2.38,0.03644843137107089,0.29158745096856714,9.823690942118574
2.4,-0.02938926261462281,-0.23511410091698248,9.82175570504585
2.42,-0.04381533400219397,-0.3505226720175518,9.819635073482035
2.44,0.01840622763423315,0.1472498210738652,9.817362491053695
2.46,0.04842915805643191,0.38743326445145526,9.814973797743297
2.48,-0.006266661678214654,-0.050133293425717235,9.812506664671286
2.5,-0.05,-0.4,9.81
2.52,-0.0062666616782155295,-0.050133293425724236,9.807493335328715
2.54,0.04842915805643133,0.38743326445145065,9.805026202256704
2.56,0.018406227634233968,0.14724982107387175,9.802637508946306
2.58,-0.04381533400219286,-0.3505226720175429,9.800364926517966
2.6,-0.029389262614623525,-0.2351141009169882,9.79824429495415
2.62,0.03644843137107028,0.29158745096856226,9.796309057881427
2.64,0.03852566213879011,0.30820529711032085,9.794589735144484
2.66,-0.026791339748949677,-0.21433071799159742,9.793113441489961
2.68,-0.045241352623301305,-0.36193082098641044,9.79190345895068
2.7,0.015450849718747432,0.12360679774997946,9.790978869674097
2.72,0.04911436253643453,0.39291490029147624,9.790354254985427
2.74,-0.0031395259764659756,-0.025116207811727805,9.790039465431436
2.76,-0.04990133642141348,-0.3992106913713078,9.790039465431436
2.78,-0.009369065729288485,-0.07495252583430788,9.790354254985427
2.8,0.04755282581475723,0.3804226065180578,9.790978869674097
2.82,0.02128896457825549,0.1703117166260439,9.79190345895068
2.84,-0.042216396275100106,-0.33773117020080085,9.793113441489961
2.86,-0.03187119948743588,-0.25496959589948703,9.794589735144484
2.88,0.034227355296433726,0.2738188423714698,9.796309057881427
2.9,0.040450849718748294,0.32360679774998635,9.79824429495415
2.92,-0.024087683705085124,-0.192701469640681,9.800364926517966
2.94,-0.04648882429441306,-0.3719105943553045,9.802637508946306
2.96,0.012434494358242267,0.09947595486593813,9.805026202256704
2.98,0.04960573506572403,0.3968458805257922,9.807493335328715
3.0,2.4486746176581183e-16,1.9589396941264946e-15,9.81
3.02,-0.04960573506572379,-0.39684588052579034,9.812506664671286
3.04,-0.01243449435824412,-0.09947595486595295,9.814973797743297
3.06,0.046488824294412354,0.37191059435529883,9.817362491053695
3.08,0.0240876837050868,0.1927014696406944,9.819635073482035
3.1,-0.04045084971874717,-0.32360679774997736,9.82175570504585
3.12,-0.03422735529643512,-0.27381884237148096,9.823690942118574
3.14,0.03187119948743441,0.25496959589947527,9.825410264855517
3.16,0.042216396275101126,0.337731170200809,9.82688655851004
3.18,-0.021288964578253758,-0.17031171662603006,9.828096541049321
3.2,-0.04755282581475782,-0.38042260651806253,9.829021130325904
3.22,0.009369065729286606,0.07495252583429285,9.829645745014574
3.24,0.04990133642141359,0.3992106913713087,9.829960534568565
3.26,0.0031395259764678825,0.02511620781174306,9.829960534568565
3.28,-0.04911436253643418,-0.3929149002914734,9.829645745014574
3.3,-0.01545084971874925,-0.123606797749994,9.829021130325904
3.32,0.04524135262330049,0.36193082098640394,9.828096541049321
3.34,0.026791339748951294,0.21433071799161035,9.82688655851004
3.36,-0.038525662138788885,-0.3082052971103111,9.825410264855517
3.38,-0.036448431371071593,-0.29158745096857275,9.823690942118574
3.4,0.029389262614621978,0.23511410091697582,9.82175570504585
3.42,0.043815334002193784,0.3505226720175503,9.819635073482035
3.44,-0.018406227634232192,-0.14724982107385753,9.817362491053695
3.46,-0.048429158056431804,-0.38743326445145443,9.814973797743297
3.48,0.006266661678213634,0.050133293425709075,9.812506664671286
3.5,0.05,0.4,9.81
3.52,0.006266661678216551,0.05013329342573241,9.807493335328715
3.54,-0.04842915805643143,-0.38743326445145143,9.805026202256704
3.56,-0.018406227634233604,-0.14724982107386883,9.802637508946306
3.58,0.04381533400219305,0.3505226720175444,9.800364926517966
3.6,0.029389262614624358,0.23511410091699486,9.79824429495415
3.62,-0.03644843137106959,-0.2915874509685567,9.796309057881427
3.64,-0.038525662138790766,-0.3082052971103261,9.794589735144484
3.66,0.02679133974895001,0.21433071799160008,9.793113441489961
3.68,0.04524135262330114,0.3619308209864091,9.79190345895068
3.7,-0.015450849718746454,-0.12360679774997163,9.790978869674097
3.72,-0.049114362536434725,-0.3929149002914778,9.790354254985427
3.74,0.0031395259764663663,0.02511620781173093,9.790039465431436
3.76,0.04990133642141341,0.39921069137130727,9.790039465431436
3.78,0.009369065729289494,0.07495252583431596,9.790354254985427
3.8,-0.04755282581475735,-0.3804226065180588,9.790978869674097
3.82,-0.021288964578255132,-0.17031171662604105,9.79190345895068
3.84,0.04221639627509955,0.3377311702007964,9.793113441489961
3.86,0.03187119948743667,0.25496959589949336,9.794589735144484
3.88,-0.03422735529643401,-0.2738188423714721,9.796309057881427
3.9,-0.040450849718748065,-0.3236067977499845,9.79824429495415
3.92,0.024087683705084222,0.19270146964067378,9.800364926517966
3.94,0.046488824294413436,0.3719105943553075,9.802637508946306
3.96,-0.012434494358242648,-0.09947595486594119,9.805026202256704
3.98,-0.04960573506572398,-0.39684588052579184,9.807493335328715
4.0,-1.2738802633678827e-15,-1.0191042106943062e-14,9.81
4.02,0.04960573506572366,0.3968458805257893,9.812506664671286
4.04,0.012434494358245115,0.09947595486596092,9.814973797743297
4.06,-0.04648882429441145,-0.3719105943552916,9.817362491053695
4.08,-0.024087683705086457,-0.19270146964069165,9.819635073482035
4.1,0.040450849718746566,0.32360679774997253,9.82175570504585
4.12,0.03422735529643587,0.27381884237148696,9.823690942118574
4.14,-0.03187119948743252,-0.25496959589946017,9.825410264855517
4.16,-0.04221639627510092,-0.33773117020080734,9.82688655851004
4.18,0.021288964578250257,0.17031171662600206,9.828096541049321
4.2,0.04755282581475814,0.38042260651806514,9.829021130325904
4.22,-0.0093690657292842,-0.0749525258342736,9.829645745014574
4.24,-0.04990133642141357,-0.39921069137130855,9.829960534568565
4.26,-0.0031395259764689094,-0.025116207811751275,9.829960534568565
4.28,0.04911436253643425,0.392914900291474,9.829645745014574
4.3,0.015450849718748877,0.12360679774999102,9.829021130325904
4.32,-0.04524135262330126,-0.3619308209864101,9.828096541049321
4.34,-0.026791339748952165,-0.21433071799161732,9.82688655851004
4.36,0.038525662138789135,0.3082052971103131,9.825410264855517
4.38,0.03644843137107133,0.29158745096857064,9.823690942118574
4.4,-0.02938926261462459,-0.23511410091699672,9.82175570504585
4.42,-0.04381533400219428,-0.3505226720175542,9.819635073482035
4.44,0.01840622763423388,0.14724982107387105,9.817362491053695
4.46,0.04842915805643171,0.3874332644514537,9.814973797743297
4.48,-0.006266661678214023,-0.05013329342571218,9.812506664671286
4.5,-0.05,-0.4,9.81
4.52,-0.006266661678217571,-0.05013329342574057,9.807493335328715
4.54,0.048429158056431526,0.3874332644514522,9.805026202256704
4.56,0.018406227634237205,0.14724982107389764,9.802637508946306
4.58,-0.043815334002192556,-0.35052267201754045,9.800364926517966
4.6,-0.02938926261462519,-0.23511410091700152,9.79824429495415
4.62,0.03644843137106888,0.29158745096855104,9.796309057881427
4.64,0.03852566213879142,0.30820529711033134,9.794589735144484
4.66,-0.026791339748949147,-0.21433071799159317,9.793113441489961
4.68,-0.045241352623301576,-0.3619308209864126,9.79190345895068
4.7,0.015450849718745475,0.1236067977499638,9.790978869674097
4.72,0.04911436253643492,0.39291490029147935,9.790354254985427
4.74,-0.0031395259764653394,-0.025116207811722715,9.790039465431436
4.76,-0.04990133642141353,-0.3992106913713082,9.790039465431436
4.78,-0.009369065729287715,-0.07495252583430172,9.790354254985427
4.8,0.04755282581475703,0.38042260651805626,9.790978869674097
4.82,0.021288964578253494,0.17031171662602795,9.79190345895068
4.84,-0.042216396275099,-0.337731170200792,9.793113441489961
4.86,-0.03187119948743527,-0.25496959589948215,9.794589735144484
4.88,0.03422735529643326,0.2738188423714661,9.796309057881427
4.9,0.040450849718746996,0.32360679774997597,9.79824429495415
4.92,-0.024087683705083324,-0.1927014696406666,9.800364926517966
4.94,-0.04648882429441277,-0.37191059435530216,9.802637508946306
4.96,0.01243449435824165,0.0994759548659332,9.805026202256704
4.98,0.04960573506572375,0.39684588052579,9.807493335328715
5.0,2.3028930649699535e-15,1.8423144519759628e-14,9.81
5.02,-0.04960573506572353,-0.39684588052578823,9.812506664671286
5.04,-0.01243449435824336,-0.09947595486594688,9.814973797743297
5.06,0.04648882429441108,0.3719105943552886,9.817362491053695
5.08,0.02408768370508736,0.19270146964069887,9.819635073482035
5.1,-0.04045084971874596,-0.3236067977499677,9.82175570504585
5.12,-0.03422735529643455,-0.2738188423714764,9.823690942118574
5.14,0.03187119948743172,0.2549695958994538,9.825410264855517
5.16,0.04221639627510147,0.3377311702008118,9.82688655851004
5.18,-0.021288964578251898,-0.17031171662601519,9.828096541049321
5.2,-0.04755282581475758,-0.38042260651806065,9.829021130325904
5.22,0.009369065729283189,0.07495252583426551,9.829645745014574
5.24,0.04990133642141364,0.3992106913713091,9.829960534568565
5.26,0.0031395259764670997,0.025116207811736797,9.829960534568565
5.28,-0.04911436253643406,-0.39291490029147247,9.829645745014574
5.3,-0.015450849718749854,-0.12360679774999883,9.829021130325904
5.32,0.045241352623300826,0.3619308209864066,9.828096541049321
5.34,0.026791339748950635,0.21433071799160508,9.82688655851004
5.36,-0.03852566213878848,-0.30820529711030786,9.825410264855517
5.38,-0.03644843137107203,-0.29158745096857625,9.823690942118574
5.4,0.029389262614623764,0.23511410091699012,9.82175570504585
5.42,0.043815334002194777,0.3505226720175582,9.819635073482035
5.44,-0.018406227634232924,-0.1472498210738634,9.817362491053695
5.46,-0.04842915805643197,-0.38743326445145576,9.814973797743297
5.48,0.006266661678215821,0.05013329342572657,9.812506664671286
5.5,0.05,0.4,9.81
5.52,0.006266661678218592,0.05013329342574874,9.807493335328715
5.54,-0.048429158056431276,-0.3874332644514502,9.805026202256704
5.56,-0.01840622763423816,-0.14724982107390527,9.802637508946306
5.58,0.04381533400219206,0.3505226720175365,9.800364926517966
5.6,0.029389262614626023,0.23511410091700818,9.79824429495415
5.62,-0.03644843137107012,-0.291587450968561,9.796309057881427
5.64,-0.03852566213879208,-0.3082052971103366,9.794589735144484
5.66,0.026791339748948276,0.2143307179915862,9.793113441489961
5.68,0.04524135262330201,0.3619308209864161,9.79190345895068
5.7,-0.015450849718747198,-0.12360679774997758,9.790978869674097
5.72,-0.04911436253643511,-0.3929149002914809,9.790354254985427
5.74,0.0031395259764643124,0.0251162078117145,9.790039465431436
5.76,0.04990133642141346,0.39921069137130766,9.790039465431436
5.78,0.009369065729285931,0.07495252583428745,9.790354254985427
5.8,-0.04755282581475671,-0.3804226065180537,9.790978869674097
5.82,-0.021288964578254424,-0.1703117166260354,9.79190345895068
5.84,0.042216396275099974,0.3377311702007998,9.793113441489961
5.86,0.03187119948743607,0.25496959589948853,9.794589735144484
5.88,-0.03422735529643251,-0.2738188423714601,9.796309057881427
5.9,-0.0404508497187476,-0.3236067977499808,9.79824429495415
5.92,0.02408768370508491,0.19270146964067927,9.800364926517966
5.94,0.046488824294413145,0.37191059435530516,9.802637508946306
5.96,-0.012434494358240653,-0.09947595486592523,9.805026202256704
5.98,-0.04960573506572388,-0.39684588052579106,9.807493335328715
6.0,-4.897349235316237e-16,-3.917879388252989e-15,9.81
6.02,0.049605735065723404,0.39684588052578723,9.812506664671286
6.04,0.012434494358244355,0.09947595486595484,9.814973797743297
6.06,-0.04648882429441174,-0.37191059435529394,9.817362491053695
6.08,-0.02408768370508826,-0.19270146964070609,9.819635073482035
6.1,0.04045084971874535,0.3236067977499628,9.82175570504585
6.12,0.0342273552964353,0.2738188423714824,9.823690942118574
6.14,-0.031871199487433124,-0.254969595899465,9.825410264855517
6.16,-0.04221639627510202,-0.33773117020081617,9.82688655851004
6.18,0.02128896457825097,0.17031171662600775,9.828096541049321
6.2,0.04755282581475789,0.38042260651806314,9.829021130325904
6.22,-0.009369065729282177,-0.07495252583425742,9.829645745014574
6.24,-0.0499013364214137,-0.3992106913713096,9.829960534568565
6.26,-0.0031395259764681266,-0.025116207811745013,9.829960534568565
6.28,0.0491143625364344,0.3929149002914752,9.829645745014574
6.3,0.015450849718750834,0.12360679775000667,9.829021130325904
6.32,-0.04524135262330039,-0.3619308209864031,9.828096541049321
6.34,-0.0267913397489515,-0.214330717991612,9.82688655851004
6.36,0.03852566213878964,0.30820529711031713,9.825410264855517
6.38,0.03644843137107274,0.2915874509685819,9.823690942118574
6.4,-0.029389262614622925,-0.2351141009169834,9.82175570504585
6.42,-0.043815334002193895,-0.35052267201755116,9.819635073482035
6.44,0.018406227634234607,0.14724982107387685,9.817362491053695
6.46,0.04842915805643222,0.38743326445145776,9.814973797743297
6.48,-0.006266661678214801,-0.05013329342571841,9.812506664671286
6.5,-0.05,-0.4,9.81
6.52,-0.006266661678219612,-0.0501332934257569,9.807493335328715
6.54,0.04842915805643102,0.38743326445144816,9.805026202256704
6.56,0.018406227634236477,0.1472498210738918,9.802637508946306
6.58,-0.04381533400219293,-0.35052267201754345,9.800364926517966
6.6,-0.02938926261462685,-0.2351141009170148,9.79824429495415
6.62,0.036448431371069415,0.2915874509685553,9.796309057881427
6.64,0.03852566213879092,0.30820529711032735,9.794589735144484
6.66,-0.02679133974894741,-0.21433071799157927,9.793113441489961
6.68,-0.04524135262330245,-0.3619308209864196,9.79190345895068
6.7,0.015450849718746221,0.12360679774996977,9.790978869674097
6.72,0.04911436253643477,0.3929149002914782,9.790354254985427
6.74,-0.0031395259764632854,-0.025116207811706284,9.790039465431436
6.76,-0.049901336421413395,-0.39921069137130716,9.790039465431436
6.78,-0.009369065729286944,-0.07495252583429556,9.790354254985427
6.8,0.047552825814756394,0.38042260651805115,9.790978869674097
6.82,0.021288964578255354,0.17031171662604283,9.79190345895068
6.84,-0.042216396275099426,-0.3377311702007954,9.793113441489961
6.86,-0.03187119948743467,-0.2549695958994774,9.794589735144484
6.88,0.03422735529643176,0.2738188423714541,9.796309057881427
6.9,0.04045084971874821,0.3236067977499857,9.79824429495415
6.92,-0.024087683705084007,-0.19270146964067206,9.800364926517966
6.94,-0.04648882429441248,-0.37191059435529983,9.802637508946306
6.96,0.012434494358239657,0.09947595486591726,9.805026202256704
6.98,0.049605735065724015,0.3968458805257921,9.807493335328715
7.0,1.5187477251336945e-15,1.2149981801069556e-14,9.81
7.02,-0.04960573506572327,-0.3968458805257862,9.812506664671286
7.04,-0.012434494358245353,-0.09947595486596282,9.814973797743297
7.06,0.04648882429441137,0.37191059435529095,9.817362491053695
7.08,0.024087683705086668,0.19270146964069335,9.819635073482035
7.1,-0.04045084971874475,-0.323606797749958,9.82175570504585
7.12,-0.034227355296433976,-0.2738188423714718,9.823690942118574
7.14,0.03187119948743014,0.2549695958994411,9.825410264855517
7.16,0.04221639627510105,0.3377311702008084,9.82688655851004
7.18,-0.021288964578252606,-0.17031171662602085,9.828096541049321
7.2,-0.04755282581475821,-0.3804226065180657,9.829021130325904
7.22,0.00936906572928396,0.07495252583427169,9.829645745014574
7.24,0.04990133642141376,0.3992106913713101,9.829960534568565
7.26,0.0031395259764691536,0.02511620781175323,9.829960534568565
7.28,-0.04911436253643367,-0.39291490029146936,9.829645745014574
7.3,-0.015450849718751814,-0.12360679775001451,9.829021130325904
7.32,0.04524135262330116,0.3619308209864093,9.828096541049321
7.34,0.026791339748949972,0.21433071799159978,9.82688655851004
7.36,-0.03852566213878898,-0.30820529711031186,9.825410264855517
7.38,-0.036448431371071496,-0.29158745096857197,9.823690942118574
7.4,0.0293892626146221,0.2351141009169768,9.82175570504585
7.42,0.043815334002194395,0.35052267201755516,9.819635073482035
7.44,-0.01840622763423101,-0.14724982107384807,9.817362491053695
7.46,-0.04842915805643248,-0.3874332644514598,9.814973797743297
7.48,0.0062666616782166,0.0501332934257328,9.812506664671286
7.5,0.05,0.4,9.81
7.52,0.006266661678220634,0.05013329342576507,9.807493335328715
7.54,-0.04842915805643147,-0.38743326445145176,9.805026202256704
7.56,-0.018406227634240074,-0.1472498210739206,9.802637508946306
7.58,0.04381533400219244,0.3505226720175395,9.800364926517966
7.6,0.029389262614625385,0.23511410091700308,9.79824429495415
7.62,-0.036448431371068714,-0.2915874509685497,9.796309057881427
7.64,-0.03852566213879158,-0.3082052971103326,9.794589735144484
7.66,0.026791339748946538,0.2143307179915723,9.793113441489961
7.68,0.045241352623302894,0.36193082098642315,9.79190345895068
7.7,-0.015450849718747946,-0.12360679774998357,9.790978869674097
7.72,-0.0491143625364355,-0.392914900291484,9.790354254985427
7.74,0.003139525976465095,0.02511620781172076,9.790039465431436
7.76,0.049901336421413506,0.39921069137130805,9.790039465431436
7.78,0.009369065729287954,0.07495252583430363,9.790354254985427
7.8,-0.047552825814756956,-0.38042260651805565,9.790978869674097
7.82,-0.021288964578256284,-0.17031171662605027,9.79190345895068
7.84,0.04221639627509887,0.33773117020079096,9.793113441489961
7.86,0.031871199487437656,0.25496959589950124,9.794589735144484
7.88,-0.03422735529643101,-0.2738188423714481,9.796309057881427
7.9,-0.04045084971874714,-0.32360679774997714,9.79824429495415
7.92,0.0240876837050856,0.1927014696406848,9.800364926517966
7.94,0.04648882429441286,0.3719105943553029,9.802637508946306
7.96,-0.012434494358241413,-0.0994759548659313,9.805026202256704
7.98,-0.04960573506572414,-0.3968458805257931,9.807493335328715
